Temperature, Emean, Cv, Mabsmean, X
2.37500000e+00,-1.23393536e+00,1.23973772e+00,1.49865622e-01,3.20052026e+01
2.38000000e+00,-1.22659125e+00,1.17866673e+00,1.37425980e-01,2.71187441e+01
2.38500000e+00,-1.22123865e+00,1.18563039e+00,1.34278362e-01,2.59215904e+01
2.39000000e+00,-1.21571381e+00,1.16952521e+00,1.37426947e-01,2.69946217e+01
2.39500000e+00,-1.20910888e+00,1.13697048e+00,1.30839239e-01,2.46853247e+01
2.40000000e+00,-1.20449068e+00,1.13974737e+00,1.27332685e-01,2.40705563e+01
2.40500000e+00,-1.19830225e+00,1.10984032e+00,1.24672246e-01,2.24273210e+01
2.41000000e+00,-1.19282900e+00,1.10910823e+00,1.19307089e-01,2.08595550e+01
2.41500000e+00,-1.18796865e+00,1.07868020e+00,1.17954730e-01,2.02732011e+01
2.42000000e+00,-1.18192346e+00,1.04888784e+00,1.08334318e-01,1.73644137e+01
2.42500000e+00,-1.17705337e+00,1.03566459e+00,1.09369639e-01,1.72364277e+01
2.43000000e+00,-1.17238637e+00,1.03572182e+00,1.11837602e-01,1.74394509e+01
2.43500000e+00,-1.16636311e+00,1.00807679e+00,1.04162155e-01,1.51529372e+01
2.44000000e+00,-1.16169784e+00,9.99104712e-01,1.03275868e-01,1.52759688e+01
2.44500000e+00,-1.15646877e+00,9.91126088e-01,9.72523394e-02,1.35702587e+01
2.45000000e+00,-1.15092930e+00,9.59660504e-01,9.41589439e-02,1.35303761e+01
2.45500000e+00,-1.14703730e+00,9.49750954e-01,9.33052504e-02,1.25693375e+01
2.46000000e+00,-1.14290361e+00,9.62300281e-01,9.32736920e-02,1.23269300e+01
2.46500000e+00,-1.13759507e+00,9.46431670e-01,9.03804047e-02,1.25295979e+01
2.47000000e+00,-1.13259872e+00,9.38618769e-01,8.77783788e-02,1.10079934e+01
2.47500000e+00,-1.12844240e+00,9.15301891e-01,8.65436443e-02,1.08895643e+01
2.48000000e+00,-1.12310282e+00,8.90029890e-01,8.21983886e-02,9.83386852e+00
2.48500000e+00,-1.11902044e+00,8.97621618e-01,8.41743988e-02,9.91481035e+00
2.49000000e+00,-1.11496522e+00,8.76434365e-01,8.41887538e-02,9.96452112e+00
2.49500000e+00,-1.11026353e+00,8.66131674e-01,8.14231683e-02,9.45682237e+00
2.50000000e+00,-1.10597889e+00,8.55834374e-01,7.88177030e-02,8.81010644e+00
2.50500000e+00,-1.10189121e+00,8.63619697e-01,7.59676465e-02,8.58118909e+00
2.51000000e+00,-1.09743724e+00,8.42784771e-01,7.58999664e-02,8.11178225e+00
2.51500000e+00,-1.09323218e+00,8.32248398e-01,7.41273362e-02,7.94892312e+00
2.52000000e+00,-1.08963682e+00,8.22645840e-01,7.36396633e-02,7.90749840e+00
2.52500000e+00,-1.08490305e+00,8.18680329e-01,7.23325163e-02,7.49047252e+00
2.53000000e+00,-1.08108688e+00,8.10995639e-01,7.37712666e-02,7.70155999e+00
2.53500000e+00,-1.07732417e+00,8.02398269e-01,7.12094042e-02,7.04791612e+00
2.54000000e+00,-1.07259782e+00,7.91511778e-01,6.97422888e-02,6.91721543e+00
2.54500000e+00,-1.06899843e+00,7.85866192e-01,6.72472656e-02,6.50135454e+00
2.55000000e+00,-1.06553810e+00,7.83737179e-01,6.75042674e-02,6.44248115e+00
2.55500000e+00,-1.06107669e+00,7.72670466e-01,6.52571408e-02,5.85453855e+00
2.56000000e+00,-1.05781389e+00,7.63834077e-01,6.63757646e-02,6.24161164e+00
2.56500000e+00,-1.05363481e+00,7.62018618e-01,6.42851355e-02,5.93376786e+00
2.57000000e+00,-1.04991593e+00,7.50741910e-01,6.42740248e-02,5.86131136e+00
2.57500000e+00,-1.04610526e+00,7.35366857e-01,6.21356237e-02,5.52177432e+00
2.58000000e+00,-1.04300334e+00,7.33699949e-01,6.33837268e-02,5.63869603e+00
2.58500000e+00,-1.03890234e+00,7.23012919e-01,6.16910360e-02,5.28817919e+00
2.59000000e+00,-1.03519117e+00,7.20159958e-01,6.01922506e-02,5.11507942e+00
2.59500000e+00,-1.03247017e+00,7.12531853e-01,6.02129019e-02,5.07180576e+00
2.60000000e+00,-1.02786989e+00,7.01999307e-01,5.94973889e-02,4.97461042e+00
