Temperature, Emean, Cv, Mabsmean, X
2.29000000e+00,-1.36963928e+00,2.36133535e+00,3.98267875e-01,1.55723550e+02
2.29500000e+00,-1.35865734e+00,2.21966831e+00,3.64992148e-01,1.52763209e+02
2.30000000e+00,-1.34677274e+00,2.08186591e+00,3.20996078e-01,1.38469152e+02
2.30500000e+00,-1.33748365e+00,1.94033014e+00,2.95083112e-01,1.26026421e+02
2.31000000e+00,-1.32790813e+00,1.85115147e+00,2.74243891e-01,1.17364600e+02
2.31500000e+00,-1.32022844e+00,1.84473346e+00,2.54930650e-01,1.17596006e+02
2.32000000e+00,-1.31038261e+00,1.66434162e+00,2.24005203e-01,9.39613493e+01
2.32500000e+00,-1.30230547e+00,1.61157755e+00,2.09945663e-01,8.50179437e+01
2.33000000e+00,-1.29418620e+00,1.52858441e+00,1.89525989e-01,7.34669324e+01
2.33500000e+00,-1.28709282e+00,1.50922279e+00,1.85245757e-01,7.08594404e+01
2.34000000e+00,-1.27949903e+00,1.42865347e+00,1.68089041e-01,6.09482400e+01
2.34500000e+00,-1.27246519e+00,1.39463490e+00,1.61123925e-01,5.47417405e+01
2.35000000e+00,-1.26545087e+00,1.36708334e+00,1.52188046e-01,5.05083896e+01
2.35500000e+00,-1.25911165e+00,1.32969229e+00,1.43602269e-01,4.56622162e+01
2.36000000e+00,-1.25221933e+00,1.29771840e+00,1.36724148e-01,4.06353302e+01
2.36500000e+00,-1.24583542e+00,1.28632323e+00,1.32578999e-01,3.97714418e+01
2.37000000e+00,-1.23943215e+00,1.24970742e+00,1.24035939e-01,3.45398693e+01
2.37500000e+00,-1.23324453e+00,1.21901197e+00,1.21965031e-01,3.34167041e+01
2.38000000e+00,-1.22707968e+00,1.20734126e+00,1.16592865e-01,3.07501989e+01
2.38500000e+00,-1.22159551e+00,1.18953859e+00,1.12712693e-01,2.85068266e+01
2.39000000e+00,-1.21571482e+00,1.16432707e+00,1.09811187e-01,2.72819842e+01
2.39500000e+00,-1.20946715e+00,1.14483758e+00,1.02810866e-01,2.48212429e+01
2.40000000e+00,-1.20419156e+00,1.12149613e+00,1.01652432e-01,2.35880008e+01
2.40500000e+00,-1.19803819e+00,1.10748397e+00,9.58067153e-02,2.08548239e+01
2.41000000e+00,-1.19272060e+00,1.09622676e+00,9.38251542e-02,2.03465319e+01
2.41500000e+00,-1.18764373e+00,1.07445022e+00,9.13272345e-02,1.97116371e+01
2.42000000e+00,-1.18232585e+00,1.06049109e+00,9.07497861e-02,1.87353349e+01
2.42500000e+00,-1.17682872e+00,1.04493999e+00,8.72244784e-02,1.74545597e+01
2.43000000e+00,-1.17191149e+00,1.02904086e+00,8.48898214e-02,1.67308510e+01
2.43500000e+00,-1.16657143e+00,1.01579469e+00,8.26232804e-02,1.55611933e+01
2.44000000e+00,-1.16150718e+00,1.00527909e+00,8.10591626e-02,1.51162819e+01
2.44500000e+00,-1.15670525e+00,9.92740146e-01,7.82378782e-02,1.39808332e+01
2.45000000e+00,-1.15165385e+00,9.70595841e-01,7.59396427e-02,1.33208521e+01
2.45500000e+00,-1.14704897e+00,9.56464172e-01,7.52363349e-02,1.27078445e+01
2.46000000e+00,-1.14195211e+00,9.52924629e-01,7.35647630e-02,1.23822659e+01
2.46500000e+00,-1.13742046e+00,9.39378096e-01,7.17072390e-02,1.16914666e+01
2.47000000e+00,-1.13271183e+00,9.26433406e-01,7.08913056e-02,1.13966649e+01
2.47500000e+00,-1.12838693e+00,9.09804375e-01,6.89112645e-02,1.08816320e+01
2.48000000e+00,-1.12371199e+00,9.03294370e-01,6.75588205e-02,1.02611589e+01
2.48500000e+00,-1.11940589e+00,8.92587176e-01,6.66810444e-02,1.02122177e+01
2.49000000e+00,-1.11482770e+00,8.85230092e-01,6.57489018e-02,9.77223217e+00
2.49500000e+00,-1.11044311e+00,8.71189586e-01,6.44510549e-02,9.43150946e+00
2.50000000e+00,-1.10617330e+00,8.64616675e-01,6.33330449e-02,9.09511799e+00
2.50500000e+00,-1.10179292e+00,8.56241110e-01,6.13194987e-02,8.45797482e+00
2.51000000e+00,-1.09756469e+00,8.41368968e-01,6.04336357e-02,8.32030718e+00
2.51500000e+00,-1.09331044e+00,8.31278207e-01,6.02715123e-02,8.14816579e+00
2.52000000e+00,-1.08905949e+00,8.21774419e-01,5.88203919e-02,7.74698893e+00
2.52500000e+00,-1.08518769e+00,8.18265264e-01,5.75818952e-02,7.42848159e+00
2.53000000e+00,-1.08101363e+00,8.05829059e-01,5.74396073e-02,7.34167664e+00
2.53500000e+00,-1.07705998e+00,7.99216444e-01,5.72986276e-02,7.18098995e+00
2.54000000e+00,-1.07300618e+00,7.89860978e-01,5.58936516e-02,6.94517086e+00
2.54500000e+00,-1.06921043e+00,7.84083947e-01,5.51403408e-02,6.74651379e+00
2.55000000e+00,-1.06538105e+00,7.74922945e-01,5.42933036e-02,6.55194032e+00
2.55500000e+00,-1.06131523e+00,7.63850887e-01,5.35729825e-02,6.34035397e+00
2.56000000e+00,-1.05756848e+00,7.57900073e-01,5.22716163e-02,6.13420731e+00
2.56500000e+00,-1.05375603e+00,7.52393197e-01,5.21940201e-02,6.03437862e+00
2.57000000e+00,-1.05001186e+00,7.45837812e-01,5.10257554e-02,5.69368379e+00
2.57500000e+00,-1.04643762e+00,7.40911375e-01,5.07170304e-02,5.69149885e+00
2.58000000e+00,-1.04262490e+00,7.34442328e-01,5.01768511e-02,5.53195680e+00
2.58500000e+00,-1.03900298e+00,7.22667131e-01,4.94117794e-02,5.36629284e+00
2.59000000e+00,-1.03543031e+00,7.19709549e-01,4.92830836e-02,5.30673296e+00
2.59500000e+00,-1.03192368e+00,7.13214589e-01,4.83019098e-02,5.09641442e+00
2.60000000e+00,-1.02831652e+00,7.04204866e-01,4.77295335e-02,4.99353890e+00
