Temperature,Emean,Cv,Mabsmean,X
6.70000000e+01,-1.76850746e+00,-2.73371990e-01,6.23656716e-01,-2.23296912e+00
6.80000000e+01,-1.77191176e+00,-2.66509323e-01,6.29191176e-01,-2.24220973e+00
6.90000000e+01,-1.77521739e+00,-2.59897145e-01,6.34565217e-01,-2.25032036e+00
7.00000000e+01,-1.77842857e+00,-2.53523700e-01,6.39785714e-01,-2.25737169e+00
7.10000000e+01,-1.78154930e+00,-2.47377891e-01,6.44859155e-01,-2.26342999e+00
7.20000000e+01,-1.78458333e+00,-2.41449238e-01,6.49791667e-01,-2.26855734e+00
7.30000000e+01,-1.78753425e+00,-2.35727841e-01,6.54589041e-01,-2.27281196e+00
7.40000000e+01,-1.79040541e+00,-2.30204343e-01,6.59256757e-01,-2.27624842e+00
7.50000000e+01,-1.79320000e+00,-2.24869896e-01,6.63800000e-01,-2.27891790e+00
7.60000000e+01,-1.79592105e+00,-2.19716125e-01,6.68223684e-01,-2.28086841e+00
7.70000000e+01,-1.79857143e+00,-2.14735108e-01,6.72532468e-01,-2.28214497e+00
7.80000000e+01,-1.80115385e+00,-2.09919338e-01,6.76730769e-01,-2.28278985e+00
7.90000000e+01,-1.80367089e+00,-2.05261705e-01,6.80822785e-01,-2.28284272e+00
8.00000000e+01,-1.80612500e+00,-2.00755470e-01,6.84812500e-01,-2.28234080e+00
8.10000000e+01,-1.80851852e+00,-1.96394240e-01,6.88703704e-01,-2.28131907e+00
8.20000000e+01,-1.81085366e+00,-1.92171950e-01,6.92500000e-01,-2.27981038e+00
8.30000000e+01,-1.81313253e+00,-1.88082845e-01,6.96204819e-01,-2.27784558e+00
8.40000000e+01,-1.81535714e+00,-1.84121457e-01,6.99821429e-01,-2.27545367e+00
8.50000000e+01,-1.81752941e+00,-1.80282593e-01,7.03352941e-01,-2.27266190e+00
8.60000000e+01,-1.81965116e+00,-1.76561316e-01,7.06802326e-01,-2.26949591e+00
8.70000000e+01,-1.82172414e+00,-1.72952930e-01,7.10172414e-01,-2.26597979e+00
8.80000000e+01,-1.82375000e+00,-1.69452971e-01,7.13465909e-01,-2.26213621e+00
8.90000000e+01,-1.82573034e+00,-1.66057187e-01,7.16685393e-01,-2.25798651e+00
9.00000000e+01,-1.82744444e+00,-1.62765096e-01,7.19777778e-01,-2.25368787e+00
9.10000000e+01,-1.82934066e+00,-1.59523304e-01,7.22857143e-01,-2.24849863e+00
9.20000000e+01,-1.83119565e+00,-1.56417734e-01,7.25869565e-01,-2.24355244e+00
9.30000000e+01,-1.83279570e+00,-1.53404335e-01,7.28763441e-01,-2.23849773e+00
9.40000000e+01,-1.83457447e+00,-1.50435051e-01,7.31648936e-01,-2.23264625e+00
9.50000000e+01,-1.83631579e+00,-1.47587830e-01,7.34473684e-01,-2.22705380e+00
9.60000000e+01,-1.83802083e+00,-1.44820048e-01,7.37239583e-01,-2.22127307e+00
9.70000000e+01,-1.83969072e+00,-1.42128806e-01,7.39948454e-01,-2.21531726e+00
9.80000000e+01,-1.84132653e+00,-1.39511331e-01,7.42602041e-01,-2.20919881e+00
9.90000000e+01,-1.84292929e+00,-1.36964977e-01,7.45202020e-01,-2.20292946e+00
1.00000000e+02,-1.84450000e+00,-1.34487210e-01,7.47750000e-01,-2.19652025e+00
1.01000000e+02,-1.84564356e+00,-1.32079777e-01,7.50148515e-01,-2.19017360e+00
1.02000000e+02,-1.84696078e+00,-1.29674312e-01,7.52549020e-01,-2.18283882e+00
1.03000000e+02,-1.84844660e+00,-1.27360539e-01,7.54951456e-01,-2.17570083e+00
1.04000000e+02,-1.84990385e+00,-1.25136195e-01,7.57307692e-01,-2.16884445e+00
1.05000000e+02,-1.85133333e+00,-1.22969247e-01,7.59619048e-01,-2.16189443e+00
1.06000000e+02,-1.85273585e+00,-1.20857753e-01,7.61886792e-01,-2.15485857e+00
1.07000000e+02,-1.85411215e+00,-1.18799849e-01,7.64112150e-01,-2.14774423e+00
1.08000000e+02,-1.85546296e+00,-1.16793751e-01,7.66296296e-01,-2.14055835e+00
1.09000000e+02,-1.85678899e+00,-1.14837745e-01,7.68440367e-01,-2.13330747e+00
1.10000000e+02,-1.85809091e+00,-1.12930188e-01,7.70545455e-01,-2.12599778e+00
1.11000000e+02,-1.85936937e+00,-1.11069505e-01,7.72612613e-01,-2.11863510e+00
1.12000000e+02,-1.86062500e+00,-1.09254181e-01,7.74642857e-01,-2.11122495e+00
1.13000000e+02,-1.86185841e+00,-1.07482763e-01,7.76637168e-01,-2.10377251e+00
1.14000000e+02,-1.86307018e+00,-1.05753855e-01,7.78596491e-01,-2.09628269e+00
1.15000000e+02,-1.86426087e+00,-1.04066117e-01,7.80521739e-01,-2.08876012e+00
1.16000000e+02,-1.86543103e+00,-1.02418258e-01,7.82413793e-01,-2.08120915e+00
1.17000000e+02,-1.86658120e+00,-1.00809039e-01,7.84273504e-01,-2.07363392e+00
1.18000000e+02,-1.86771186e+00,-9.92372681e-02,7.86101695e-01,-2.06603830e+00
1.19000000e+02,-1.86882353e+00,-9.77017990e-02,7.87899160e-01,-2.05842596e+00
1.20000000e+02,-1.86991667e+00,-9.62015280e-02,7.89666667e-01,-2.05080037e+00
1.21000000e+02,-1.87099174e+00,-9.47353930e-02,7.91404959e-01,-2.04316478e+00
1.22000000e+02,-1.87204918e+00,-9.33023716e-02,7.93114754e-01,-2.03552227e+00
1.23000000e+02,-1.87308943e+00,-9.19014790e-02,7.94796748e-01,-2.02787574e+00
1.24000000e+02,-1.87411290e+00,-9.05317666e-02,7.96451613e-01,-2.02022792e+00
1.25000000e+02,-1.87512000e+00,-8.91923204e-02,7.98080000e-01,-2.01258140e+00
1.26000000e+02,-1.87611111e+00,-8.78822592e-02,7.99682540e-01,-2.00493859e+00
1.27000000e+02,-1.87708661e+00,-8.66007339e-02,8.01259843e-01,-1.99730179e+00
1.28000000e+02,-1.87804687e+00,-8.53469254e-02,8.02812500e-01,-1.98967316e+00
1.29000000e+02,-1.87899225e+00,-8.41200437e-02,8.04341085e-01,-1.98205471e+00
1.30000000e+02,-1.87992308e+00,-8.29193265e-02,8.05846154e-01,-1.97444836e+00
1.31000000e+02,-1.88083969e+00,-8.17440384e-02,8.07328244e-01,-1.96685590e+00
1.32000000e+02,-1.88174242e+00,-8.05934693e-02,8.08787879e-01,-1.95927902e+00
1.33000000e+02,-1.88263158e+00,-7.94669337e-02,8.10225564e-01,-1.95171930e+00
1.34000000e+02,-1.88350746e+00,-7.83637696e-02,8.11641791e-01,-1.94417824e+00
1.35000000e+02,-1.88437037e+00,-7.72833375e-02,8.13037037e-01,-1.93665723e+00
1.36000000e+02,-1.88522059e+00,-7.62250195e-02,8.14411765e-01,-1.92915759e+00
1.37000000e+02,-1.88605839e+00,-7.51882186e-02,8.15766423e-01,-1.92168055e+00
1.38000000e+02,-1.88688406e+00,-7.41723575e-02,8.17101449e-01,-1.91422725e+00
1.39000000e+02,-1.88769784e+00,-7.31768783e-02,8.18417266e-01,-1.90679878e+00
1.40000000e+02,-1.88850000e+00,-7.22012413e-02,8.19714286e-01,-1.89939615e+00
1.41000000e+02,-1.88929078e+00,-7.12449245e-02,8.20992908e-01,-1.89202030e+00
1.42000000e+02,-1.89007042e+00,-7.03074229e-02,8.22253521e-01,-1.88467211e+00
1.43000000e+02,-1.89083916e+00,-6.93882479e-02,8.23496503e-01,-1.87735240e+00
1.44000000e+02,-1.89145833e+00,-6.84874542e-02,8.24687500e-01,-1.87009528e+00
1.45000000e+02,-1.89220690e+00,-6.75930698e-02,8.25896552e-01,-1.86264431e+00
1.46000000e+02,-1.89294521e+00,-6.67262956e-02,8.27089041e-01,-1.85541635e+00
1.47000000e+02,-1.89367347e+00,-6.58760391e-02,8.28265306e-01,-1.84821958e+00
1.48000000e+02,-1.89439189e+00,-6.50418848e-02,8.29425676e-01,-1.84105458e+00
1.49000000e+02,-1.89510067e+00,-6.42234299e-02,8.30570470e-01,-1.83392187e+00
1.50000000e+02,-1.89580000e+00,-6.34202840e-02,8.31700000e-01,-1.82682193e+00
1.51000000e+02,-1.89649007e+00,-6.26320689e-02,8.32814570e-01,-1.81975521e+00
1.52000000e+02,-1.89717105e+00,-6.18584178e-02,8.33914474e-01,-1.81272211e+00
1.53000000e+02,-1.89784314e+00,-6.10989753e-02,8.35000000e-01,-1.80572301e+00
1.54000000e+02,-1.89837662e+00,-6.03537976e-02,8.36038961e-01,-1.79878548e+00
1.55000000e+02,-1.89890323e+00,-5.96135785e-02,8.37064516e-01,-1.79171547e+00
1.56000000e+02,-1.89942308e+00,-5.88868714e-02,8.38076923e-01,-1.78468363e+00
1.57000000e+02,-1.89993631e+00,-5.81733501e-02,8.39076433e-01,-1.77769011e+00
1.58000000e+02,-1.90056962e+00,-5.74723350e-02,8.40094937e-01,-1.77070984e+00
1.59000000e+02,-1.90119497e+00,-5.67918211e-02,8.41100629e-01,-1.76392694e+00
1.60000000e+02,-1.90181250e+00,-5.61232935e-02,8.42093750e-01,-1.75717971e+00
1.61000000e+02,-1.90229814e+00,-5.54668090e-02,8.43043478e-01,-1.75049213e+00
1.62000000e+02,-1.90290123e+00,-5.48139270e-02,8.44012346e-01,-1.74366420e+00
1.63000000e+02,-1.90349693e+00,-5.41798441e-02,8.44969325e-01,-1.73702624e+00
1.64000000e+02,-1.90408537e+00,-5.35566751e-02,8.45914634e-01,-1.73042441e+00
1.65000000e+02,-1.90466667e+00,-5.29441717e-02,8.46848485e-01,-1.72385879e+00
1.66000000e+02,-1.90524096e+00,-5.23420924e-02,8.47771084e-01,-1.71732943e+00
1.67000000e+02,-1.90580838e+00,-5.17502026e-02,8.48682635e-01,-1.71083638e+00
1.68000000e+02,-1.90636905e+00,-5.11682741e-02,8.49583333e-01,-1.70437967e+00
1.69000000e+02,-1.90692308e+00,-5.05960853e-02,8.50473373e-01,-1.69795929e+00
1.70000000e+02,-1.90747059e+00,-5.00334205e-02,8.51352941e-01,-1.69157524e+00
1.71000000e+02,-1.90801170e+00,-4.94800700e-02,8.52222222e-01,-1.68522752e+00
1.72000000e+02,-1.90854651e+00,-4.89358298e-02,8.53081395e-01,-1.67891608e+00
1.73000000e+02,-1.90907514e+00,-4.84005015e-02,8.53930636e-01,-1.67264089e+00
1.74000000e+02,-1.90959770e+00,-4.78738919e-02,8.54770115e-01,-1.66640189e+00
1.75000000e+02,-1.91000000e+00,-4.73560518e-02,8.55571429e-01,-1.66021756e+00
1.76000000e+02,-1.91051136e+00,-4.68404752e-02,8.56392045e-01,-1.65392163e+00
1.77000000e+02,-1.91101695e+00,-4.63390074e-02,8.57203390e-01,-1.64779194e+00
1.78000000e+02,-1.91151685e+00,-4.58455343e-02,8.58005618e-01,-1.64169812e+00
1.79000000e+02,-1.91201117e+00,-4.53598871e-02,8.58798883e-01,-1.63564006e+00
1.80000000e+02,-1.91250000e+00,-4.48819016e-02,8.59583333e-01,-1.62961767e+00
1.81000000e+02,-1.91298343e+00,-4.44114177e-02,8.60359116e-01,-1.62363082e+00
1.82000000e+02,-1.91346154e+00,-4.39482796e-02,8.61126374e-01,-1.61767940e+00
1.83000000e+02,-1.91393443e+00,-4.34923356e-02,8.61885246e-01,-1.61176327e+00
1.84000000e+02,-1.91440217e+00,-4.30434375e-02,8.62635870e-01,-1.60588231e+00
1.85000000e+02,-1.91486486e+00,-4.26014414e-02,8.63378378e-01,-1.60003637e+00
1.86000000e+02,-1.91532258e+00,-4.21662066e-02,8.64112903e-01,-1.59422530e+00
1.87000000e+02,-1.91577540e+00,-4.17375963e-02,8.64839572e-01,-1.58844897e+00
1.88000000e+02,-1.91622340e+00,-4.13154769e-02,8.65558511e-01,-1.58270721e+00
1.89000000e+02,-1.91666667e+00,-4.08997183e-02,8.66269841e-01,-1.57699986e+00
1.90000000e+02,-1.91710526e+00,-4.04901934e-02,8.66973684e-01,-1.57132676e+00
1.91000000e+02,-1.91753927e+00,-4.00867787e-02,8.67670157e-01,-1.56568775e+00
1.92000000e+02,-1.91796875e+00,-3.96893532e-02,8.68359375e-01,-1.56008265e+00
1.93000000e+02,-1.91839378e+00,-3.92977993e-02,8.69041451e-01,-1.55451129e+00
1.94000000e+02,-1.91881443e+00,-3.89120020e-02,8.69716495e-01,-1.54897349e+00
1.95000000e+02,-1.91923077e+00,-3.85318493e-02,8.70384615e-01,-1.54346907e+00
1.96000000e+02,-1.91964286e+00,-3.81572317e-02,8.71045918e-01,-1.53799786e+00
1.97000000e+02,-1.92005076e+00,-3.77880425e-02,8.71700508e-01,-1.53255966e+00
1.98000000e+02,-1.92045455e+00,-3.74241775e-02,8.72348485e-01,-1.52715429e+00
1.99000000e+02,-1.92085427e+00,-3.70655350e-02,8.72989950e-01,-1.52178156e+00
2.00000000e+02,-1.92125000e+00,-3.67120156e-02,8.73625000e-01,-1.51644128e+00
2.01000000e+02,-1.92164179e+00,-3.63635224e-02,8.74253731e-01,-1.51113326e+00
2.02000000e+02,-1.92202970e+00,-3.60199608e-02,8.74876238e-01,-1.50585730e+00
2.03000000e+02,-1.92241379e+00,-3.56812382e-02,8.75492611e-01,-1.50061321e+00
2.04000000e+02,-1.92279412e+00,-3.53472643e-02,8.76102941e-01,-1.49540079e+00
2.05000000e+02,-1.92317073e+00,-3.50179509e-02,8.76707317e-01,-1.49021985e+00
2.06000000e+02,-1.92354369e+00,-3.46932119e-02,8.77305825e-01,-1.48507018e+00
2.07000000e+02,-1.92381643e+00,-3.43730823e-02,8.77874396e-01,-1.47996276e+00
2.08000000e+02,-1.92418269e+00,-3.40537007e-02,8.78461538e-01,-1.47478266e+00
2.09000000e+02,-1.92454545e+00,-3.37422353e-02,8.79043062e-01,-1.46972635e+00
2.10000000e+02,-1.92490476e+00,-3.34350179e-02,8.79619048e-01,-1.46470050e+00
2.11000000e+02,-1.92516588e+00,-3.31320820e-02,8.80165877e-01,-1.45971547e+00
2.12000000e+02,-1.92523585e+00,-3.28300129e-02,8.80660377e-01,-1.45469088e+00
2.13000000e+02,-1.92558685e+00,-3.25253401e-02,8.81220657e-01,-1.44949298e+00
2.14000000e+02,-1.92593458e+00,-3.22345394e-02,8.81775701e-01,-1.44458970e+00
2.15000000e+02,-1.92618605e+00,-3.19477189e-02,8.82302326e-01,-1.43972582e+00
2.16000000e+02,-1.92652778e+00,-3.16614434e-02,8.82847222e-01,-1.43479553e+00
2.17000000e+02,-1.92686636e+00,-3.13821129e-02,8.83387097e-01,-1.42998059e+00
2.18000000e+02,-1.92720183e+00,-3.11064581e-02,8.83922018e-01,-1.42519446e+00
2.19000000e+02,-1.92753425e+00,-3.08344149e-02,8.84452055e-01,-1.42043694e+00
2.20000000e+02,-1.92786364e+00,-3.05659205e-02,8.84977273e-01,-1.41570785e+00
2.21000000e+02,-1.92819005e+00,-3.03009136e-02,8.85497738e-01,-1.41100698e+00
2.22000000e+02,-1.92851351e+00,-3.00393341e-02,8.86013514e-01,-1.40633413e+00
2.23000000e+02,-1.92883408e+00,-2.97811232e-02,8.86524664e-01,-1.40168910e+00
2.24000000e+02,-1.92906250e+00,-2.95263101e-02,8.87008929e-01,-1.39708051e+00
2.25000000e+02,-1.92937778e+00,-2.92718683e-02,8.87511111e-01,-1.39241161e+00
2.26000000e+02,-1.92969027e+00,-2.90234584e-02,8.88008850e-01,-1.38784945e+00
2.27000000e+02,-1.93000000e+00,-2.87781937e-02,8.88502203e-01,-1.38331432e+00
2.28000000e+02,-1.93030702e+00,-2.85360213e-02,8.88991228e-01,-1.37880603e+00
2.29000000e+02,-1.93061135e+00,-2.82968895e-02,8.89475983e-01,-1.37432439e+00
2.30000000e+02,-1.93091304e+00,-2.80607477e-02,8.89956522e-01,-1.36986919e+00
2.31000000e+02,-1.93121212e+00,-2.78275463e-02,8.90432900e-01,-1.36544025e+00
2.32000000e+02,-1.93150862e+00,-2.75972367e-02,8.90905172e-01,-1.36103738e+00
2.33000000e+02,-1.93180258e+00,-2.73697715e-02,8.91373391e-01,-1.35666039e+00
2.34000000e+02,-1.93209402e+00,-2.71451039e-02,8.91837607e-01,-1.35230908e+00
2.35000000e+02,-1.93238298e+00,-2.69231884e-02,8.92297872e-01,-1.34798327e+00
2.36000000e+02,-1.93258475e+00,-2.67040501e-02,8.92733051e-01,-1.34369030e+00
2.37000000e+02,-1.93278481e+00,-2.64851812e-02,8.93164557e-01,-1.33935123e+00
2.38000000e+02,-1.93306723e+00,-2.62689230e-02,8.93613445e-01,-1.33503077e+00
2.39000000e+02,-1.93334728e+00,-2.60576342e-02,8.94058577e-01,-1.33080609e+00
2.40000000e+02,-1.93362500e+00,-2.58488818e-02,8.94500000e-01,-1.32660597e+00
2.41000000e+02,-1.93390041e+00,-2.56426253e-02,8.94937759e-01,-1.32243023e+00
2.42000000e+02,-1.93417355e+00,-2.54388253e-02,8.95371901e-01,-1.31827869e+00
2.43000000e+02,-1.93436214e+00,-2.52375048e-02,8.95781893e-01,-1.31415806e+00
2.44000000e+02,-1.93454918e+00,-2.50363700e-02,8.96188525e-01,-1.30999409e+00
2.45000000e+02,-1.93481633e+00,-2.48375689e-02,8.96612245e-01,-1.30584798e+00
2.46000000e+02,-1.93508130e+00,-2.46432644e-02,8.97032520e-01,-1.30179236e+00
2.47000000e+02,-1.93534413e+00,-2.44512290e-02,8.97449393e-01,-1.29776005e+00
2.48000000e+02,-1.93560484e+00,-2.42614273e-02,8.97862903e-01,-1.29375086e+00
2.49000000e+02,-1.93586345e+00,-2.40738250e-02,8.98273092e-01,-1.28976463e+00
2.50000000e+02,-1.93612000e+00,-2.38883882e-02,8.98680000e-01,-1.28580119e+00
2.51000000e+02,-1.93621514e+00,-2.37051722e-02,8.99043825e-01,-1.28187254e+00
2.52000000e+02,-1.93638889e+00,-2.35200604e-02,8.99424603e-01,-1.27783484e+00
2.53000000e+02,-1.93656126e+00,-2.33390547e-02,8.99802372e-01,-1.27388327e+00
2.54000000e+02,-1.93681102e+00,-2.31600776e-02,9.00196850e-01,-1.26994860e+00
2.55000000e+02,-1.93705882e+00,-2.29850710e-02,9.00588235e-01,-1.26609820e+00
2.56000000e+02,-1.93730469e+00,-2.28120389e-02,9.00976563e-01,-1.26226956e+00
2.57000000e+02,-1.93754864e+00,-2.26409516e-02,9.01361868e-01,-1.25846252e+00
2.58000000e+02,-1.93779070e+00,-2.24717800e-02,9.01744186e-01,-1.25467691e+00
2.59000000e+02,-1.93803089e+00,-2.23044958e-02,9.02123552e-01,-1.25091259e+00
2.60000000e+02,-1.93826923e+00,-2.21390710e-02,9.02500000e-01,-1.24716938e+00
2.61000000e+02,-1.93850575e+00,-2.19754781e-02,9.02873563e-01,-1.24344713e+00
2.62000000e+02,-1.93874046e+00,-2.18136903e-02,9.03244275e-01,-1.23974569e+00
2.63000000e+02,-1.93897338e+00,-2.16536810e-02,9.03612167e-01,-1.23606489e+00
2.64000000e+02,-1.93920455e+00,-2.14954244e-02,9.03977273e-01,-1.23240459e+00
2.65000000e+02,-1.93943396e+00,-2.13388950e-02,9.04339623e-01,-1.22876463e+00
2.66000000e+02,-1.93966165e+00,-2.11840677e-02,9.04699248e-01,-1.22514486e+00
2.67000000e+02,-1.93988764e+00,-2.10309180e-02,9.05056180e-01,-1.22154512e+00
2.68000000e+02,-1.94011194e+00,-2.08794217e-02,9.05410448e-01,-1.21796528e+00
2.69000000e+02,-1.94033457e+00,-2.07295552e-02,9.05762082e-01,-1.21440517e+00
2.70000000e+02,-1.94055556e+00,-2.05812952e-02,9.06111111e-01,-1.21086465e+00
2.71000000e+02,-1.94062731e+00,-2.04346820e-02,9.06420664e-01,-1.20735323e+00
2.72000000e+02,-1.94077206e+00,-2.02864563e-02,9.06746324e-01,-1.20374867e+00
2.73000000e+02,-1.94091575e+00,-2.01413866e-02,9.07069597e-01,-1.20021801e+00
2.74000000e+02,-1.94113139e+00,-1.99978290e-02,9.07408759e-01,-1.19670222e+00
2.75000000e+02,-1.94134545e+00,-1.98573314e-02,9.07745455e-01,-1.19325883e+00
2.76000000e+02,-1.94148551e+00,-1.97183450e-02,9.08061594e-01,-1.18983886e+00
2.77000000e+02,-1.94169675e+00,-1.95792769e-02,9.08393502e-01,-1.18638072e+00
2.78000000e+02,-1.94190647e+00,-1.94431565e-02,9.08723022e-01,-1.18299339e+00
2.79000000e+02,-1.94211470e+00,-1.93084496e-02,9.09050179e-01,-1.17962437e+00
2.80000000e+02,-1.94225000e+00,-1.91751716e-02,9.09357143e-01,-1.17627801e+00
2.81000000e+02,-1.94245552e+00,-1.90417981e-02,9.09679715e-01,-1.17289461e+00
2.82000000e+02,-1.94265957e+00,-1.89112309e-02,9.10000000e-01,-1.16958000e+00
2.83000000e+02,-1.94286219e+00,-1.87820011e-02,9.10318021e-01,-1.16628315e+00
2.84000000e+02,-1.94306338e+00,-1.86540904e-02,9.10633803e-01,-1.16300394e+00
2.85000000e+02,-1.94326316e+00,-1.85274810e-02,9.10947368e-01,-1.15974223e+00
2.86000000e+02,-1.94346154e+00,-1.84021553e-02,9.11258741e-01,-1.15649789e+00
2.87000000e+02,-1.94365854e+00,-1.82780960e-02,9.11567944e-01,-1.15327080e+00
2.88000000e+02,-1.94385417e+00,-1.81552861e-02,9.11875000e-01,-1.15006082e+00
2.89000000e+02,-1.94404844e+00,-1.80337090e-02,9.12179931e-01,-1.14686785e+00
2.90000000e+02,-1.94424138e+00,-1.79133481e-02,9.12482759e-01,-1.14369174e+00
