Temperature,Emean,Cv,Mabsmean,X
1.23000000e+02,-1.99560976e+00,-1.04433551e-01,9.98861789e-01,-3.21819444e+00
1.24000000e+02,-1.99564516e+00,-1.02766429e-01,9.98870968e-01,-3.19251192e+00
1.25000000e+02,-1.99552000e+00,-1.01138864e-01,9.98840000e-01,-3.16723567e+00
1.26000000e+02,-1.99539683e+00,-9.95337416e-02,9.98809524e-01,-3.14210515e+00
1.27000000e+02,-1.99543307e+00,-9.79665715e-02,9.98818898e-01,-3.11737063e+00
1.28000000e+02,-1.99546875e+00,-9.64513069e-02,9.98828125e-01,-3.09326601e+00
1.29000000e+02,-1.99550388e+00,-9.49709264e-02,9.98837209e-01,-3.06953126e+00
1.30000000e+02,-1.99553846e+00,-9.35243674e-02,9.98846154e-01,-3.04615794e+00
1.31000000e+02,-1.99557252e+00,-9.21106073e-02,9.98854962e-01,-3.02313785e+00
1.32000000e+02,-1.99560606e+00,-9.07286620e-02,9.98863636e-01,-3.00046305e+00
1.33000000e+02,-1.99563910e+00,-8.93775843e-02,9.98872180e-01,-2.97812582e+00
1.34000000e+02,-1.99567164e+00,-8.80564615e-02,9.98880597e-01,-2.95611869e+00
1.35000000e+02,-1.99570370e+00,-8.67644147e-02,9.98888889e-01,-2.93443439e+00
1.36000000e+02,-1.99573529e+00,-8.55005969e-02,9.98897059e-01,-2.91306586e+00
1.37000000e+02,-1.99576642e+00,-8.42641917e-02,9.98905109e-01,-2.89200627e+00
1.38000000e+02,-1.99579710e+00,-8.30544122e-02,9.98913043e-01,-2.87124896e+00
1.39000000e+02,-1.99568345e+00,-8.18704649e-02,9.98884892e-01,-2.85078718e+00
1.40000000e+02,-1.99571429e+00,-8.07000833e-02,9.98892857e-01,-2.83041167e+00
1.41000000e+02,-1.99574468e+00,-7.95659783e-02,9.98900709e-01,-2.81052604e+00
1.42000000e+02,-1.99577465e+00,-7.84556126e-02,9.98908451e-01,-2.79091786e+00
1.43000000e+02,-1.99580420e+00,-7.73683282e-02,9.98916084e-01,-2.77158136e+00
1.44000000e+02,-1.99583333e+00,-7.63034899e-02,9.98923611e-01,-2.75251093e+00
1.45000000e+02,-1.99586207e+00,-7.52604840e-02,9.98931034e-01,-2.73370113e+00
1.46000000e+02,-1.99589041e+00,-7.42387178e-02,9.98938356e-01,-2.71514664e+00
1.47000000e+02,-1.99578231e+00,-7.32375890e-02,9.98911565e-01,-2.69684204e+00
1.48000000e+02,-1.99567568e+00,-7.22467533e-02,9.98885135e-01,-2.67860042e+00
1.49000000e+02,-1.99570470e+00,-7.12759174e-02,9.98892617e-01,-2.66060417e+00
1.50000000e+02,-1.99573333e+00,-7.03339533e-02,9.98900000e-01,-2.64302545e+00
1.51000000e+02,-1.99576159e+00,-6.94105391e-02,9.98907285e-01,-2.62567748e+00
